Mensaje	Riesgo
Contenido de riesgo máximo: texto que promueve miedo, control e intimidación como poder en una publicación de fans, claramente no apto para menores.	5
El mensaje presenta texto que promueve miedo, control e intimidación como poder como algo aceptable o admirable; es altamente inadecuado para menores.	5
Mensaje con pelea leve de caricatura sin heridas ni miedo intenso en una transmisión en vivo, tratado como ficción o actividad controlada.	2
Mensaje problemático por mensaje que presenta la agresión como forma de ganar respeto; describe violencia a alto nivel, sin detalles gráficos.	3
El mensaje presenta comentario que celebra daño severo hacia otra persona sin describirlo gráficamente como algo aceptable o admirable; es altamente inadecuado para menores.	5
El texto menciona mensaje que presenta la agresión como forma de ganar respeto en un comentario de redes; no es apto para niños sin supervisión.	3
Comentario de riesgo 5 porque incluye comentario que celebra daño severo hacia otra persona sin describirlo gráficamente en un relato ficticio, que requiere supervisión adulta.	5
Texto preocupante porque incluye comentario que invita a responder a los problemas con violencia; no contiene instrucciones, pero sí normaliza violencia.	4
Mensaje con escena de empujones en un juego físico supervisado en un montaje dramático, tratado como ficción o actividad controlada.	2
Comentario de riesgo 5 porque incluye mensaje que presenta la crueldad como algo aceptable en una publicación de fans, con una idea negativa para menores.	5
Comentario de riesgo 5 porque incluye comentario que normaliza hacer daño grave para ganar respeto en una animación oscura, con una situación tensa.	5
Mensaje problemático por mensaje que describe una persecución agresiva sin detalles explícitos; describe violencia a alto nivel, sin detalles gráficos.	3
Mensaje de alto riesgo: texto que celebra que alguien termine lastimado, sin detalles gráficos en una escena de acción, que requiere supervisión adulta.	4
Mensaje muy riesgoso: comentario que normaliza hacer daño grave para ganar respeto; evita detalles gráficos, pero glorifica daño grave.	5
Texto con riesgo bajo-medio: escena de empujones en un juego físico supervisado, presentado sin daño explícito.	2
El mensaje contiene broma ruda entre amigos que no pasa a mayores en un clip de internet, pero se mantiene en un nivel leve.	1
Contenido de riesgo alto: comentario que usa intimidación para provocar miedo en un montaje dramático, con glorificación de daño.	4
Mensaje problemático por mensaje que trata los golpes como entretenimiento; describe violencia a alto nivel, sin detalles gráficos.	3
Comentario de riesgo 5 porque incluye mensaje que trata la violencia extrema como espectáculo en una historia corta, no apto para niños pequeños.	5
Comentario no recomendado para menores: mensaje que glorifica una pelea fuerte y humillante, con tono de amenaza o intimidación.	4
El texto menciona comentario que minimiza una pelea real entre adolescentes en una publicación de fans; no es apto para niños sin supervisión.	3
Mensaje muy riesgoso: texto que amenaza con consecuencias violentas graves; evita detalles gráficos, pero glorifica daño grave.	5
Mensaje muy riesgoso: mensaje que presenta la crueldad como algo aceptable; evita detalles gráficos, pero glorifica daño grave.	5
Mensaje muy riesgoso: comentario que elogia a figuras criminales violentas; evita detalles gráficos, pero glorifica daño grave.	5
Comentario de riesgo 5 porque incluye mensaje que presenta la crueldad como algo aceptable en un clip de internet, con tono agresivo.	5
El mensaje usa mensaje que glorifica una pelea fuerte y humillante como forma de presión o miedo; no es adecuado para niños.	4
Comentario con discusión leve entre personajes sin insultos fuertes; puede ser poco amable, pero no llega a violencia real.	1
Texto con violencia moderada: mensaje que describe una persecución agresiva sin detalles explícitos, sin detalles explícitos.	3
Mensaje muy riesgoso: comentario que elogia a figuras criminales violentas; evita detalles gráficos, pero glorifica daño grave.	5
Contenido de riesgo alto: comentario que amenaza con hacer daño a otra persona sin dar instrucciones en un montaje dramático, con glorificación de daño.	4
Texto con violencia moderada: comentario que minimiza una pelea real entre adolescentes, no apto para niños pequeños.	3
El mensaje contiene comentario con tono molesto pero sin amenazas en un fragmento de película, pero se mantiene en un nivel leve.	1
Texto apto para menores sobre mensaje respetuoso en un video de ciencia para niños; no contiene agresión ni intimidación.	0
El contenido menciona persecución ficticia sin daño real; requiere contexto, aunque no da instrucciones ni detalles gráficos.	2
Comentario de riesgo medio: mensaje que trata los golpes como entretenimiento, con normalización de una conducta agresiva.	3
Mensaje de alto riesgo: mensaje que se burla de una víctima después de una agresión en un clip de internet, con lenguaje de conflicto.	4
El contenido presenta video donde se normaliza resolver conflictos con golpes en un montaje dramático, lo cual puede ser inadecuado para menores.	3
Texto no apto para niños ni adolescentes: texto que promueve miedo, control e intimidación como poder, con normalización de violencia extrema.	5
Texto no apto para niños ni adolescentes: comentario que elogia a figuras criminales violentas, con normalización de violencia extrema.	5
El mensaje es seguro: trata de mensaje familiar sobre un cuento animado y mantiene un tono respetuoso.	0
Mensaje muy riesgoso: texto que amenaza con consecuencias violentas graves; evita detalles gráficos, pero glorifica daño grave.	5
El mensaje presenta comentario que normaliza hacer daño grave para ganar respeto como algo aceptable o admirable; es altamente inadecuado para menores.	5
Comentario de riesgo 5 porque incluye mensaje que romantiza el crimen violento y sus consecuencias en un video de reacción, que puede asustar a menores.	5
El contenido presenta video donde se normaliza resolver conflictos con golpes en un video viral, lo cual puede ser inadecuado para menores.	3
Comentario no recomendado para menores: mensaje que se burla de una víctima después de una agresión, con tono de amenaza o intimidación.	4
Mensaje con caída cómica sobre colchoneta sin consecuencias en un clip de internet, tratado como ficción o actividad controlada.	2
de valientes está lleno el panteón estos son valientes no pensativos 😅😅😅	5
El mensaje presenta texto que celebra una agresión extrema sin detalles explícitos como algo aceptable o admirable; es altamente inadecuado para menores.	5
Mensaje de alto riesgo: texto que presume participar en actos agresivos en un foro de adolescentes, con tono agresivo.	4
Comentario con intercambio tenso que termina en disculpa; puede ser poco amable, pero no llega a violencia real.	1
En este juego, o ganas o te entierran. Amado Carrillo Fuentes	5
Mensaje con conflicto menor: intercambio tenso que termina en disculpa, sin contenido gráfico.	1
El contenido menciona persecución ficticia sin daño real; requiere contexto, aunque no da instrucciones ni detalles gráficos.	2
Contenido de riesgo alto: comentario que invita a responder a los problemas con violencia en un foro de adolescentes, con glorificación de daño.	4
Comentario sin riesgo: habla de mensaje respetuoso en un video de ciencia para niños, sin violencia ni amenazas.	0
Comentario de riesgo 5 porque incluye comentario que normaliza hacer daño grave para ganar respeto en una publicación de fans, con tono intimidante.	5
El texto menciona video donde se normaliza resolver conflictos con golpes en un relato ficticio; no es apto para niños sin supervisión.	3
El contenido presenta comentario que alienta una revancha física sin explicar cómo en un foro de adolescentes, lo cual puede ser inadecuado para menores.	3
Contenido de riesgo alto: comentario que usa intimidación para provocar miedo en un video de barrio, con glorificación de daño.	4
Contenido de riesgo máximo: texto que celebra una agresión extrema sin detalles explícitos en un relato ficticio, claramente no apto para menores.	5
El mensaje presenta texto que celebra una agresión extrema sin detalles explícitos como algo aceptable o admirable; es altamente inadecuado para menores.	5
El contenido presenta video con intimidación y contacto violento descrito a alto nivel en un video de reacción, lo cual puede ser inadecuado para menores.	3
