Mensaje	Riesgo
La parte de una simulación de rescate en juego infantil tiene movimiento físico, aunque todo sucede en un ambiente cuidado.	-2
La escena de un duelo de magia ficticia es muy suave y apta para niños, más como juego que como pelea.	-4
El tono del animación colorida es respetuoso, limpio y agradable; muy buena opción para contenido seguro.	-5
Muy buen video de magia sencilla; se siente alegre y positivo, con un mensaje apto para toda la familia.	-5
La escena de un duelo de magia ficticia es muy suave y apta para niños, más como juego que como pelea.	-4
El video muestra un juego de roles con héroes imaginarios; se ve como juego familiar, sin agresividad real, y mantiene un tono divertido.	-4
El tono del video de arte y pintura es inofensivo, limpio y agradable; muy buena opción para contenido seguro.	-5
Este video de naturaleza es bonito; me hizo sonreír de forma sana y lo recomendaría para niños.	-5
Buen contenido: tutorial para ordenar juguetes; promueve creatividad y buen ánimo y lo recomendaría para niños.	-5
Este video educativo para niños mantiene un ambiente sano; mantiene un tono divertido y seguro y excelente para un momento tranquilo.	-5
Buen contenido: actividad escolar divertida; es divertido sin ser pesado y muy sano y agradable de ver.	-5
El experimento casero seguro está muy bien logrado; es divertido sin ser pesado y buen contenido para todas las edades.	-5
Buen contenido: video de origami; me pareció perfecto para ver en familia y se nota que está pensado con cuidado.	-5
Este video de cocina sencilla es sano; me pareció perfecto para ver en familia y ideal para una tarde tranquila.	-5
Este reseña de juguetes es divertido; deja una sensación muy positiva y se nota que está pensado con cuidado.	-5
La escena de un juego de batalla ficticia con armas de espuma es la parte con más acción, pero no hay sangre, crueldad ni daño real.	-1
Me gustó este video musical alegre; es claro, limpio y entretenido y muy buena opción para contenido seguro.	-5
Este video funciona muy bien para niños porque usa un lenguaje amable y positivo; ideal para una tarde tranquila.	-5
La parte de un concurso de equilibrio con espuma es ligera, cómica y no muestra daño real.	-4
Este video de arte y pintura mantiene un ambiente sano; me hizo sonreír de forma sana y lo recomendaría para niños.	-5
Se nota que el canción para aprender es positivo; no contiene nada fuerte ni inapropiado y muy sano y agradable de ver.	-5
Este video de animales felices es alegre; me gustó porque es tranquilo y educativo y aporta algo positivo y sencillo.	-5
La escena de un partido amistoso con contacto deportivo está presentada con cuidado, como entrenamiento o juego supervisado.	-2
Este juego de adivinanzas es tranquilo; promueve creatividad y buen ánimo y excelente para un momento tranquilo.	-5
Muy buen reto divertido sin peligro; usa un lenguaje amable y positivo, con un mensaje apto para toda la familia.	-5
Este canción para aprender mantiene un ambiente sano; me pareció perfecto para ver en familia y muy buena opción para contenido seguro.	-5
Buen contenido: video de origami; se entiende fácil y es muy respetuoso y buen contenido para todas las edades.	-5
Este reto divertido sin peligro es ligero; se entiende fácil y es muy respetuoso y muy buena opción para contenido seguro.	-5
La escena de un juego de policías y ladrones sin agresividad se presenta de forma caricaturesca, segura y fácil de entender para niños.	-3
Se nota que el reto de colores es divertido; promueve creatividad y buen ánimo y lo vería otra vez con mi familia.	-5
Se nota que el actividad escolar divertida es limpio; usa un lenguaje amable y positivo y me encantó el estilo amigable.	-5
Muy buen reto divertido sin peligro; muy bonito y apto para todos, con un mensaje apto para toda la familia.	-5
Este video musical alegre mantiene un ambiente sano; usa un lenguaje amable y positivo y gran trabajo del creador.	-5
Este reto de colores mantiene un ambiente sano; es completamente amigable para niños y ideal para una tarde tranquila.	-5
El momento de un concurso de bromas inocentes tiene conflicto muy leve, pero sigue siendo sano y familiar.	-4
Me gustó la parte de una rivalidad ligera entre personajes amables porque parece competencia sana, con reglas claras y buen humor.	-4
Aunque aparece un concurso de equilibrio con espuma, el mensaje es de amistad, respeto y diversión segura.	-4
Muy buen video de animales felices; me pareció perfecto para ver en familia, con un mensaje apto para toda la familia.	-5
La parte de una escena de robots chocando en animación infantil es más movida, pero no muestra consecuencias reales ni detalles sensibles.	-1
El tono del juego de adivinanzas es ligero, limpio y agradable; muy buena opción para contenido seguro.	-5
Este video de lectura infantil es ligero; me hizo sonreír de forma sana y buen contenido para todas las edades.	-5
El video musical alegre está muy bien logrado; es ideal para pasar un buen rato y ideal para una tarde tranquila.	-5
El video incluye una demostración de defensa personal segura; muestra acción física sana, con protección, reglas y supervisión.	-2
Buen contenido: video de baile infantil; tiene un mensaje muy amable y lo vería otra vez con mi familia.	-5
Se nota que el video de magia sencilla es bonito; transmite una energía muy sana y buen contenido para todas las edades.	-5
Este video musical alegre es inofensivo; es ideal para pasar un buen rato y perfecto para un ambiente familiar.	-5
Buen contenido: video de baile infantil; muy bonito y apto para todos y lo recomendaría para niños.	-5
El tono del broma inocente es educativo, limpio y agradable; excelente para un momento tranquilo.	-5
La escena de un juego de persecución en caricatura parece una broma inocente entre amigos y se mantiene muy cuidada.	-4
Comentario positivo sobre el video de ciencia fácil: no contiene nada fuerte ni inapropiado y buen contenido para todas las edades.	-5
El historia con moraleja está muy bien logrado; transmite una energía muy sana y buen contenido para todas las edades.	-5
Me gustó este rutina de ejercicio suave; deja una sensación muy positiva y me encantó el estilo amigable.	-5
Este video de comedia familiar es positivo; promueve creatividad y buen ánimo y aporta algo positivo y sencillo.	-5
Comentario positivo sobre el rutina de ejercicio suave: se siente alegre y positivo y buen contenido para todas las edades.	-5
Me gustó este canción para aprender; me hizo sonreír de forma sana y perfecto para un ambiente familiar.	-5
Muy buen video de origami; me hizo sonreír de forma sana, con un mensaje apto para toda la familia.	-5
Buen contenido: reto divertido sin peligro; se entiende fácil y es muy respetuoso y me encantó el estilo amigable.	-5
Este video de magia sencilla mantiene un ambiente sano; se siente alegre y positivo y muy buena opción para contenido seguro.	-5
Buen video con una batalla de globos de agua en familia; todo se siente controlado, alegre y family friendly.	-4
Buen contenido: video educativo para niños; me gustó porque es tranquilo y educativo y se nota que está pensado con cuidado.	-5
Este video de animales felices mantiene un ambiente sano; muy bonito y apto para todos y lo recomendaría para niños.	-5
Muy buen reto de colores; muy bonito y apto para todos, con un mensaje apto para toda la familia.	-5
Comentario positivo sobre el actividad de plastilina: se entiende fácil y es muy respetuoso y lo vería otra vez con mi familia.	-5
Comentario positivo sobre el experimento casero seguro: es ideal para pasar un buen rato y perfecto para un ambiente familiar.	-5
Este actividad de plastilina es seguro; se siente alegre y positivo y lo recomendaría para niños.	-5
Este video tiene una clase de seguridad para evitar golpes, pero se entiende como deporte o actividad controlada.	-2
El tono del video educativo para niños es alegre, limpio y agradable; gran trabajo del creador.	-5
Me gustó la parte de una discusión cómica que termina en amistad porque parece competencia sana, con reglas claras y buen humor.	-4
El tono del video de comedia familiar es positivo, limpio y agradable; gran trabajo del creador.	-5
Buen contenido: canción para aprender; mantiene un tono divertido y seguro y gran trabajo del creador.	-5
El tono del video de naturaleza es respetuoso, limpio y agradable; muy buena opción para contenido seguro.	-5
Este video funciona muy bien para niños porque se siente alegre y positivo; muy sano y agradable de ver.	-5
Buen contenido: reto de colores; transmite una energía muy sana y ideal para una tarde tranquila.	-5
Me gustó este reto divertido sin peligro; muy bonito y apto para todos y lo vería otra vez con mi familia.	-5
Buen contenido: canción para aprender; mantiene un tono divertido y seguro y gran trabajo del creador.	-5
Este video de cocina sencilla es seguro; transmite una energía muy sana y excelente para un momento tranquilo.	-5
Buen contenido: juego de mesa familiar; se entiende fácil y es muy respetuoso y buen contenido para todas las edades.	-5
El tono del video de origami es alegre, limpio y agradable; perfecto para un ambiente familiar.	-5
La parte de una práctica de taekwondo con respeto al rival puede ser intensa para algunos niños, pero no muestra daño explícito ni crueldad.	-2
El video de baile infantil está muy bien logrado; está muy bien hecho y no tiene nada preocupante y perfecto para un ambiente familiar.	-5
Me gustó este clip de mascotas tiernas; es claro, limpio y entretenido y me encantó el estilo amigable.	-5
Se nota que el reseña de juguetes es seguro; es ideal para pasar un buen rato y excelente para un momento tranquilo.	-5
